PLAYER_ID,SEASON,GAME_ID,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,STL,BLK,TOV,STOV,TEAM_POSS,PLAYER_POSS,OPP_TS,OPP_ADJ_TS,OPP_TSC,OPP_STOV,DRTG,ADJ_DRTG,LA_PACE,rDRTG,rADJ_DRTG
1628983,2024,0042300142,33.0,13,19,3,5,4,4,3,5,2,0,2,1,81.5232,64.3584,0.5741177542,0.5714275645,0.5236877219,0.09629790853,111.9,111.7,92.45,-2.616666667,-2.88
1628983,2024,0042300143,23.0,8,20,1,5,6,6,5,8,4,1,2,0,85.824,69.61919999999999,0.5741177542,0.5714275645,0.5236877219,0.09629790853,111.9,111.7,92.45,-2.616666667,-2.88
1628983,2024,0042300144,24.0,8,21,1,4,7,13,10,3,0,2,2,1,96.5376,83.0976,0.5741177542,0.5714275645,0.5236877219,0.09629790853,111.9,111.7,92.45,-2.616666667,-2.88
1628983,2024,0042300221,29.0,8,17,2,4,11,13,9,9,1,2,2,1,86.70719999999999,72.4224,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1628983,2024,0042300222,33.0,13,24,1,3,6,6,12,8,1,2,2,1,94.1184,80.25599999999999,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1628983,2024,0042300223,31.0,10,23,2,3,9,10,10,6,1,5,5,3,92.5056,81.9456,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1628983,2024,0042300224,34.0,14,27,0,1,6,6,8,5,2,2,0,0,96.5376,83.8656,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1628983,2024,0042300225,30.0,12,22,2,4,4,6,6,8,2,1,3,1,84.864,77.184,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1628983,2024,0042300226,36.0,14,25,4,5,4,7,3,8,0,2,0,0,96.4608,86.55359999999999,0.5787483461,0.5790057373,0.5284374345,0.09520694083,114.9,115.0,92.45,0.3833333333,0.42
1629029,2020,0041900151,42.0,13,21,2,6,14,15,7,9,3,0,11,7,103.2576,83.32799999999999,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2020,0041900152,28.0,8,17,4,7,8,12,8,7,0,0,1,1,101.0688,55.7184,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2020,0041900153,13.0,4,14,1,6,4,10,10,10,1,1,2,0,95.5776,59.558400000000006,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2020,0041900154,43.0,18,31,4,10,3,5,17,13,2,1,7,2,111.8976,95.3856,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2020,0041900155,22.0,6,17,1,6,9,14,8,4,0,1,5,1,78.6048,66.048,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2020,0041900156,38.0,15,28,4,9,4,8,9,9,1,0,5,3,94.656,86.97599999999998,0.5441449916,0.5412674752,0.497670452,0.09338416513,106.9,106.75,96.97,-3.253333333,-3.481666667
1629029,2021,0042000171,31.0,11,24,5,11,4,7,10,11,1,2,3,1,87.7824,77.45280000000001,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000172,39.0,16,29,5,13,2,7,7,7,1,1,7,4,96.5376,77.8752,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000173,44.0,15,28,7,13,7,13,9,9,1,0,5,2,86.3232,70.9632,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000174,19.0,9,24,1,7,0,5,6,6,1,0,4,2,84.5184,70.2336,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000175,42.0,17,37,6,12,2,3,8,14,1,0,4,0,93.4656,81.9456,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000176,29.0,11,24,2,9,5,5,8,11,4,0,3,0,95.1936,80.9088,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2021,0042000177,46.0,17,30,5,11,7,11,7,14,0,0,6,1,92.6208,87.8208,0.5643951289,0.5642395242,0.5199459963,0.08548797934,110.6,110.65,95.68,-1.096666667,-1.103333333
1629029,2022,0042100174,30.0,11,21,4,10,4,4,10,4,2,0,4,1,87.4752,64.5504,0.5503741121,0.5516028373,0.5130492844,0.07275095961,110.0,110.25,94.82,-1.36,-1.288333333
1629029,2022,0042100175,33.0,11,22,3,10,8,12,13,5,0,1,5,2,80.87039999999999,62.3232,0.5503741121,0.5516028373,0.5130492844,0.07275095961,110.0,110.25,94.82,-1.36,-1.288333333
1629029,2022,0042100176,24.0,8,21,4,10,4,4,9,8,2,2,3,0,87.2064,76.6464,0.5503741121,0.5516028373,0.5130492844,0.07275095961,110.0,110.25,94.82,-1.36,-1.288333333
1629029,2022,0042100221,45.0,15,30,4,11,11,14,12,8,0,1,5,2,94.08,85.0176,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100222,35.0,13,22,5,10,4,5,5,7,1,0,7,2,85.7856,69.8112,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100223,26.0,11,25,2,7,2,5,13,9,2,0,5,2,91.8912,64.2816,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100224,26.0,9,25,1,10,7,8,7,11,3,0,4,4,88.6656,71.3856,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100225,28.0,10,23,2,8,6,7,11,2,3,0,4,2,82.1376,64.2432,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100226,33.0,11,26,2,8,9,14,11,8,4,0,1,0,83.17439999999999,63.16799999999999,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100227,35.0,12,19,6,11,5,5,10,4,2,0,2,0,75.1488,55.104,0.5458431326,0.5448222817,0.4998954883,0.09191450091,106.8,106.55,94.82,-4.56,-4.988333333
1629029,2022,0042100311,20.0,6,18,3,10,5,8,7,4,1,0,7,4,84.288,70.11840000000001,0.5456013728,0.5456111067,0.4983748646,0.09476101549,106.6,106.4,94.82,-4.76,-5.138333333
1629029,2022,0042100312,42.0,12,23,5,10,13,15,5,8,3,1,2,1,94.8096,73.4976,0.5456013728,0.5456111067,0.4983748646,0.09476101549,106.6,106.4,94.82,-4.76,-5.138333333
1629029,2022,0042100313,40.0,11,23,4,9,14,17,11,3,1,2,3,1,86.36160000000001,74.3424,0.5456013728,0.5456111067,0.4983748646,0.09476101549,106.6,106.4,94.82,-4.76,-5.138333333
1629029,2022,0042100314,30.0,10,26,3,11,7,10,14,9,2,2,3,1,90.8928,74.68799999999999,0.5456013728,0.5456111067,0.4983748646,0.09476101549,106.6,106.4,94.82,-4.76,-5.138333333
1629029,2022,0042100315,28.0,10,28,3,13,5,7,9,6,1,0,4,2,86.51520000000001,73.0752,0.5456013728,0.5456111067,0.4983748646,0.09476101549,106.6,106.4,94.82,-4.76,-5.138333333
203507,2020,0041900101,31.0,12,25,3,7,4,9,17,7,1,0,5,4,103.0272,76.3776,0.5663581131,0.5689959227,0.5188505868,0.09156301943,109.2,109.8,96.97,-0.9533333333,-0.4316666667
203507,2020,0041900102,28.0,10,23,1,5,7,8,20,5,0,0,6,6,100.8384,72.8064,0.5663581131,0.5689959227,0.5188505868,0.09156301943,109.2,109.8,96.97,-0.9533333333,-0.4316666667
203507,2020,0041900103,35.0,12,14,2,3,9,12,11,7,2,1,2,2,93.5808,64.89599999999999,0.5663581131,0.5689959227,0.5188505868,0.09156301943,109.2,109.8,96.97,-0.9533333333,-0.4316666667
203507,2020,0041900104,31.0,14,21,1,5,2,6,15,8,0,1,2,2,101.0304,71.96159999999999,0.5663581131,0.5689959227,0.5188505868,0.09156301943,109.2,109.8,96.97,-0.9533333333,-0.4316666667
203507,2020,0041900105,28.0,11,17,3,6,3,5,17,3,0,1,3,3,102.6048,62.97599999999999,0.5663581131,0.5689959227,0.5188505868,0.09156301943,109.2,109.8,96.97,-0.9533333333,-0.4316666667
203507,2020,0041900201,18.0,6,12,2,5,4,12,10,9,1,1,6,6,94.5024,72.34559999999999,0.5622070368,0.5630513823,0.5126290584,0.09671316429,109.3,109.35,96.97,-0.8533333333,-0.8816666667
203507,2020,0041900202,29.0,10,18,0,1,9,13,14,3,0,1,2,1,97.1136,75.80160000000001,0.5622070368,0.5630513823,0.5126290584,0.09671316429,109.3,109.35,96.97,-0.8533333333,-0.8816666667
203507,2020,0041900203,21.0,7,21,0,7,7,12,16,9,1,2,3,2,95.2704,72.34559999999999,0.5622070368,0.5630513823,0.5126290584,0.09671316429,109.3,109.35,96.97,-0.8533333333,-0.8816666667
203507,2020,0041900204,19.0,8,10,1,1,2,4,4,0,1,1,0,0,101.4528,24.7296,0.5622070368,0.5630513823,0.5126290584,0.09671316429,109.3,109.35,96.97,-0.8533333333,-0.8816666667
203507,2021,0042000121,26.0,10,27,0,3,6,13,18,5,3,0,5,4,108.0192,94.272,0.5746557532,0.5736746828,0.5196809363,0.1057857101,110.7,110.55,95.68,-0.9966666667,-1.203333333
203507,2021,0042000122,27.0,11,20,1,5,4,5,13,6,1,1,1,0,73.53599999999999,58.8288,0.5746557532,0.5736746828,0.5196809363,0.1057857101,110.7,110.55,95.68,-0.9966666667,-1.203333333
203507,2021,0042000123,17.0,6,12,0,2,5,7,17,5,1,0,3,2,86.4384,68.3136,0.5746557532,0.5736746828,0.5196809363,0.1057857101,110.7,110.55,95.68,-0.9966666667,-1.203333333
203507,2021,0042000124,20.0,8,18,0,4,4,6,12,15,0,2,2,2,98.8032,75.45599999999999,0.5746557532,0.5736746828,0.5196809363,0.1057857101,110.7,110.55,95.68,-0.9966666667,-1.203333333
203507,2021,0042000211,34.0,16,24,2,5,0,3,11,4,0,2,5,4,105.1008,78.5664,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000212,18.0,8,15,0,3,2,7,11,4,0,1,3,3,73.0368,59.5968,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000213,33.0,14,31,1,8,4,9,14,2,0,0,4,4,97.3056,89.2032,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000214,34.0,14,26,1,5,5,10,12,3,0,1,5,5,95.0784,83.6736,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000215,34.0,14,22,2,4,4,7,12,4,1,2,4,4,94.5408,81.6384,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000216,30.0,12,20,0,0,6,10,17,3,0,0,3,3,80.64,76.8,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000217,40.0,15,24,2,6,8,14,13,5,0,1,3,2,93.3504,88.5504,0.5648586787,0.5657613097,0.5213305641,0.08349426957,113.1,113.15,95.68,1.403333333,1.396666667
203507,2021,0042000301,34.0,14,25,0,2,6,8,12,9,2,2,3,1,99.9936,85.5936,0.5658052935,0.5653616789,0.5246416029,0.0784605919,112.1,112.05,95.68,0.4033333333,0.2966666667
203507,2021,0042000302,25.0,11,18,0,3,3,4,9,6,2,0,1,0,74.7264,59.5968,0.5658052935,0.5653616789,0.5246416029,0.0784605919,112.1,112.05,95.68,0.4033333333,0.2966666667
203507,2021,0042000303,33.0,13,21,1,2,6,13,11,4,2,1,4,3,94.3104,80.87039999999999,0.5658052935,0.5653616789,0.5246416029,0.0784605919,112.1,112.05,95.68,0.4033333333,0.2966666667
203507,2021,0042000304,14.0,7,10,0,1,0,3,8,3,0,1,2,2,83.6736,45.1968,0.5658052935,0.5653616789,0.5246416029,0.0784605919,112.1,112.05,95.68,0.4033333333,0.2966666667
203507,2021,0042000401,20.0,6,11,1,2,7,12,17,4,2,1,3,2,95.0784,70.11840000000001,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2021,0042000402,42.0,15,22,1,5,11,18,12,4,1,3,2,1,90.3552,77.03039999999999,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2021,0042000403,41.0,14,23,0,2,13,17,13,6,1,0,1,1,87.8976,75.4176,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2021,0042000404,26.0,11,19,0,2,4,8,14,8,3,2,1,1,96.7296,88.0896,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2021,0042000405,32.0,14,23,0,1,4,11,9,6,0,0,0,0,91.6608,76.3008,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2021,0042000406,50.0,16,25,1,3,17,19,14,2,0,5,6,2,98.6496,90.0096,0.5682539225,0.5691234372,0.5195532936,0.09373557914,110.4,110.75,95.68,-1.296666667,-1.003333333
203507,2022,0042100121,27.0,10,19,1,4,6,11,16,3,0,2,5,3,100.9152,71.80799999999999,0.5767713865,0.5799853461,0.5318779275,0.08440556876,113.2,113.45,94.82,1.84,1.911666667
203507,2022,0042100122,33.0,11,20,0,2,11,18,18,9,1,2,3,2,98.5344,83.82719999999999,0.5767713865,0.5799853461,0.5318779275,0.08440556876,113.2,113.45,94.82,1.84,1.911666667
203507,2022,0042100123,18.0,7,12,0,3,4,5,7,9,0,1,4,4,75.6864,58.4064,0.5767713865,0.5799853461,0.5318779275,0.08440556876,113.2,113.45,94.82,1.84,1.911666667
203507,2022,0042100124,32.0,11,22,1,3,9,12,17,7,0,2,4,4,96.8832,74.0736,0.5767713865,0.5799853461,0.5318779275,0.08440556876,113.2,113.45,94.82,1.84,1.911666667
203507,2022,0042100125,33.0,11,15,0,1,11,14,9,3,0,0,2,2,97.728,68.1984,0.5767713865,0.5799853461,0.5318779275,0.08440556876,113.2,113.45,94.82,1.84,1.911666667
203507,2022,0042100211,24.0,9,25,0,2,6,11,13,12,0,2,5,3,99.1104,81.9456,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100212,28.0,11,27,1,4,5,9,9,7,1,1,6,4,86.6304,72.4608,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100213,42.0,16,30,1,6,9,12,12,8,2,2,3,1,105.1008,84.9408,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100214,34.0,14,32,0,4,6,11,18,5,0,0,4,2,96.8448,82.56,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100215,40.0,16,27,2,5,6,10,11,3,1,1,7,6,96.2304,78.6432,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100216,44.0,14,30,2,3,14,15,20,6,1,1,5,3,92.1984,83.5584,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
203507,2022,0042100217,25.0,10,26,1,4,4,6,20,9,2,1,5,5,93.1584,88.3584,0.5377579254,0.5390591249,0.4919898742,0.09302640895,106.2,106.5,94.82,-5.16,-5.038333333
959,2005,0040400141,11.0,3,11,1,3,4,4,5,13,0,0,3,1,94.9632,72.8832,0.5208565662,0.5186365327,0.4642906846,0.1218329021,101.5,100.95,89.26,-3.01,-3.465
959,2005,0040400142,12.0,5,16,0,4,2,2,2,15,1,0,4,0,89.856,72.8064,0.5208565662,0.5186365327,0.4642906846,0.1218329021,101.5,100.95,89.26,-3.01,-3.465
959,2005,0040400143,13.0,6,9,1,1,0,0,3,8,1,0,2,1,82.90559999999999,66.81599999999999,0.5208565662,0.5186365327,0.4642906846,0.1218329021,101.5,100.95,89.26,-3.01,-3.465
959,2005,0040400144,24.0,6,10,4,6,8,10,4,9,0,0,7,2,94.6176,76.1856,0.5208565662,0.5186365327,0.4642906846,0.1218329021,101.5,100.95,89.26,-3.01,-3.465
959,2005,0040400221,11.0,4,10,1,2,2,2,6,13,0,0,4,0,92.4672,67.8528,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400222,23.0,9,22,0,5,5,5,3,13,0,0,3,0,96.9216,88.512,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400223,27.0,12,21,1,5,2,3,3,17,2,0,7,0,98.5728,89.3184,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400224,48.0,20,28,4,6,4,4,5,5,3,1,9,3,91.3152,82.368,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400225,34.0,13,26,2,5,6,6,13,12,1,0,5,0,98.2272,87.2448,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400226,39.0,14,24,5,8,6,6,9,12,0,1,4,2,106.752,100.992,0.5188252342,0.5191338387,0.4733822427,0.09599640079,102.6,102.7,89.26,-1.91,-1.715
959,2005,0040400311,29.0,12,22,0,0,5,5,4,13,1,1,6,2,95.7696,83.4048,0.5019946809,0.5010051227,0.4513525631,0.1122007979,97.8,97.5,89.26,-6.71,-6.915
959,2005,0040400312,29.0,13,22,1,2,2,2,5,15,1,0,5,2,89.74080000000001,87.8208,0.5019946809,0.5010051227,0.4513525631,0.1122007979,97.8,97.5,89.26,-6.71,-6.915
959,2005,0040400313,20.0,8,18,1,3,3,4,2,3,1,0,6,3,88.89599999999999,75.57119999999999,0.5019946809,0.5010051227,0.4513525631,0.1122007979,97.8,97.5,89.26,-6.71,-6.915
959,2005,0040400314,17.0,6,10,0,1,5,5,4,12,2,0,2,1,88.3584,76.83840000000001,0.5019946809,0.5010051227,0.4513525631,0.1122007979,97.8,97.5,89.26,-6.71,-6.915
959,2005,0040400315,21.0,9,20,0,3,3,4,4,10,1,0,3,1,91.6608,80.1408,0.5019946809,0.5010051227,0.4513525631,0.1122007979,97.8,97.5,89.26,-6.71,-6.915
959,2006,0040500151,20.0,5,12,2,5,8,8,2,10,0,0,2,1,88.70400000000001,73.80479999999999,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500152,29.0,10,17,2,7,7,7,7,9,1,0,6,2,90.1632,77.2608,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500153,17.0,7,16,3,6,0,1,7,11,1,0,4,2,92.6208,79.4112,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500154,22.0,9,22,3,8,1,2,3,11,0,0,2,2,95.616,74.84159999999999,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500155,22.0,8,13,1,2,5,6,3,4,0,0,4,0,90.6624,73.0752,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500156,32.0,9,14,1,3,13,13,2,13,0,0,3,2,97.6896,87.36,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500157,13.0,6,12,1,5,0,0,6,9,0,0,6,1,90.1632,62.784000000000006,0.5312707188,0.5302519049,0.4792526817,0.1085398978,104.2,104.05,89.18,-0.6466666667,-0.805
959,2006,0040500231,31.0,10,15,3,5,8,9,3,12,0,0,4,2,96.0,84.47999999999999,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500232,14.0,6,12,0,2,2,3,3,8,1,0,1,0,87.59039999999999,64.7808,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500233,12.0,3,9,0,4,6,6,3,10,1,0,4,1,98.3424,88.9728,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500234,8.0,3,11,0,2,2,3,3,11,0,0,2,1,91.8528,76.07039999999999,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500235,17.0,7,17,0,5,3,3,7,13,0,2,5,3,109.6704,91.6608,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500236,17.0,6,16,2,5,3,3,2,11,1,0,1,0,96.1152,79.488,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500237,29.0,11,16,4,5,3,4,2,11,1,0,4,2,88.6656,72.4608,0.516194865,0.5135031726,0.4694085249,0.09967083608,102.2,101.85,89.18,-2.646666667,-3.005
959,2006,0040500311,27.0,11,18,2,5,3,3,5,16,0,0,3,2,96.7296,79.98719999999999,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2006,0040500312,16.0,6,10,2,2,2,3,2,11,0,0,4,1,92.0064,74.304,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2006,0040500313,21.0,9,18,3,7,0,0,1,7,0,1,4,1,85.1712,65.1264,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2006,0040500314,21.0,8,13,1,1,4,4,0,7,0,1,2,0,73.4208,56.7936,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2006,0040500315,20.0,5,17,1,6,9,9,6,11,1,1,3,2,88.128,70.9632,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2006,0040500316,19.0,7,13,1,2,4,4,6,9,1,0,3,2,89.088,78.75840000000001,0.5248448572,0.5239271881,0.4774344654,0.09930240746,103.2,103.15,89.18,-1.646666667,-1.705
959,2007,0040600151,20.0,7,17,2,4,4,4,1,10,0,0,3,1,91.7376,77.03039999999999,0.5478177731,0.5468259548,0.4944145153,0.108013127,107.5,107.35,89.54,2.236666667,2.148333333
959,2007,0040600152,16.0,7,11,2,4,0,0,5,14,0,0,3,0,72.384,51.9168,0.5478177731,0.5468259548,0.4944145153,0.108013127,107.5,107.35,89.54,2.236666667,2.148333333
959,2007,0040600153,10.0,4,9,1,2,1,1,4,13,0,0,5,2,86.6688,66.3168,0.5478177731,0.5468259548,0.4944145153,0.108013127,107.5,107.35,89.54,2.236666667,2.148333333
959,2007,0040600154,17.0,6,15,1,2,4,4,1,23,2,1,3,1,100.4544,80.5248,0.5478177731,0.5468259548,0.4944145153,0.108013127,107.5,107.35,89.54,2.236666667,2.148333333
959,2007,0040600155,17.0,5,15,0,2,7,8,2,10,0,0,7,1,101.9136,83.05919999999999,0.5478177731,0.5468259548,0.4944145153,0.108013127,107.5,107.35,89.54,2.236666667,2.148333333
959,2007,0040600231,31.0,11,18,2,4,7,7,3,8,0,0,3,0,91.0848,62.208,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
959,2007,0040600232,20.0,7,17,1,2,5,5,1,16,0,0,3,2,90.5856,70.9632,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
959,2007,0040600233,16.0,6,17,2,5,2,3,8,11,0,0,5,3,94.9248,78.4128,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
959,2007,0040600234,24.0,8,12,2,3,6,8,2,15,0,0,8,4,94.8096,77.10719999999999,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
959,2007,0040600235,19.0,6,19,3,7,4,4,2,12,1,0,3,2,87.8208,84.9408,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
959,2007,0040600236,18.0,7,10,3,4,1,2,6,14,1,0,5,2,98.4576,76.83840000000001,0.5105284398,0.5086912334,0.4594733098,0.1111166393,99.4,99.15,89.54,-5.863333333,-6.051666667
977,2009,0040800141,24.0,9,17,0,4,6,7,4,8,2,1,6,2,92.2368,78.3744,0.5522911238,0.5504031532,0.4895569081,0.1281448892,105.8,105.3,88.54,-1.14,-1.58
977,2009,0040800142,26.0,8,17,1,3,9,10,6,9,2,0,3,1,96.5376,76.07039999999999,0.5522911238,0.5504031532,0.4895569081,0.1281448892,105.8,105.3,88.54,-1.14,-1.58
977,2009,0040800143,18.0,5,24,1,4,7,8,7,6,2,0,2,2,89.7024,83.2128,0.5522911238,0.5504031532,0.4895569081,0.1281448892,105.8,105.3,88.54,-1.14,-1.58
977,2009,0040800144,38.0,16,24,1,2,5,5,6,1,2,0,3,3,92.4672,76.07039999999999,0.5522911238,0.5504031532,0.4895569081,0.1281448892,105.8,105.3,88.54,-1.14,-1.58
977,2009,0040800145,31.0,10,21,3,4,8,9,2,4,4,1,5,3,93.504,82.944,0.5522911238,0.5504031532,0.4895569081,0.1281448892,105.8,105.3,88.54,-1.14,-1.58
977,2009,0040800221,32.0,14,31,1,7,3,5,8,4,2,0,2,0,94.4256,87.70559999999999,0.5163949735,0.5157945411,0.4736790583,0.09017902404,102.9,102.85,88.54,-4.04,-4.03
977,2009,0040800222,40.0,16,27,2,3,6,7,6,3,1,0,2,1,89.7024,76.3776,0.5163949735,0.5157945411,0.4736790583,0.09017902404,102.9,102.85,88.54,-4.04,-4.03
977,2009,0040800223,33.0,11,28,4,6,7,8,6,3,2,3,0,0,88.8192,83.17439999999999,0.5163949735,0.5157945411,0.4736790583,0.09017902404,102.9,102.85,88.54,-4.04,-4.03
977,2009,0040800224,15.0,7,17,1,4,0,0,2,5,4,0,0,0,84.4032,61.1712,0.5163949735,0.5157945411,0.4736790583,0.09017902404,102.9,102.85,88.54,-4.04,-4.03
977,2009,0040800225,26.0,10,19,1,3,5,6,4,3,1,1,4,3,70.8096,58.56,0.5163949735,0.5157945411,0.4736790583,0.09017902404,102.9,102.85,88.54,-4.04,-4.03
